unique_id,journal_name,special_issue,key_topics
2012-1266-crosscultural-studies,Cross-Cultural Studies,False,"cultural studies, language, literature"
2012-1254-cfp-nanosciences,Nanosciences and Nanotechnologies: An International Journal,False,"Nanotechnology, nanoscience, nanobiotechnology, Nanomedicine, nanophysics"
2012-1253-cfp-international,International Journal of Human Computer Interaction,False,"Human Computer Interaction, ergonomics, user interface, cognitive ergonomics, collaborative design, legal aspects of IT, ethical aspects of IT, social aspects of IT"
2012-1248-cfp-international,International Journal of Robotics and Automation,False,"Automated Tactile Sensing & Display, Automation Control, Automation Engineering, Autonomous Robots, Biotechnology & Robotics, Emergence of The Thinking Machine, Forward Kinematics, Household Robots and Automation, Inverse Kinematics, Jacobian and Singularities, Methods for Teaching Robots, Nanotechnology & Robotics (Nanobots), Orientation Matrices, Robot Controller, Robot Structure and Workspace, Robotic & Automation Software Development, Robotic Exploration, Robotic Surgery, Robotic Surgical Procedures, Robotic Welding, Robotics Applications, Robotics Programming, Robotics Technologies, Robots Society and Ethics, Software and Hardware Designing for Robots, Spatial Transformations, Trajectory Generation, Unmanned (Robotic) Vehicles"
2012-1244-cfp-international,International Journal of Logic and Computation,False,"Applications of Logic in Hardware and VLSI, Categorical Logic, Challenges in Natural Language and Reasoning, Classical and Non-Classical Logic, Computer Logical Reasoning, Constructive Logic, Knowledge-Based Systems and Automated Reasoning, Logic Representation Techniques, Logical Issues in Logic Programming, Logical Programming Issues in Knowledge Representation, Logics and Semantics of Programming, Modal Logic, Natural Language, Non-Monotonic Reasoning, Programming Expressiveness, Programming Reasoning Test Collection, Reasoning Systems, Semantic Representation in Logic Programming, Soft Computing Techniques, State-Based Semantics, Type Theory"
2012-1239-update-call,Writing Commons,False,composition
2012-1229-international-journal,International Journal of Applied Pattern Recognition,False,"Face recognition and analysis, Speech recognition and analysis, Natural object recognition and analysis, Image recognition, Speaker recognition, Biometric recognition, Predictive modelling applications, Large data forecasting applications, Insect and plant recognition, Geographic applications, Natural language recognition, Pattern recognition in biosciences applications, Pattern recognition in health informatics applications, Pattern recognition in library applications, Pattern recognition in computational sciences applications"
2012-1211-equal-rights,LISA e-journal,False,"equality, anti-discrimination laws, women, ethnic minorities, sexual minorities, religious minorities, the disabled"
2012-1199-theorizing-breast,TULSA STUDIES IN WOMEN'S LITERATURE,True,"feminist theories of embodiment, breast cancer narratives, transnational discourses, queer discourses, environmental discourses, genetic discourses, biomedical discourses, bioethical discourses, activist discourses"
2012-1166-temples-of,Chitrolekha Magazine,True,"Archaeological findings on the temples, History of the Temples of Bengal, Materials, styles and technological evolutions, Cultural conditions in Bengal and the temples, Religions of Bengal and the construction/modification/destruction of temples, Aesthetics of the temples of Bengal, Iconography and the visual culture of Bengal, Bengali architecture and the construction of temples, The climate, environment and the temples, Depiction of lost temples in literature, legends, historical accounts, Heritage in Crisis and preservation and management"
2012-1158-cfp-engaging,Society for International Education Journal,False,"difference, gender, sexuality, education"
2012-1145-multidisciplinary-special,Southern Cultures,True,Civil War
2012-1130-cfp-phantom,Concentric: Literary and Cultural Studies,True,"Asian America, Asian American studies, transnational contexts, cultural expression"
2012-1148-automating-conduct,PLATFORM: Journal of Media and Communication,False,"automation, transparency, freedom, control, media studies, communication"
2012-1124-mla-special,Pennsylvania Literary Journal,False,"genre studies, fiction writers, structural rules, linguistic rules, genre mixing, canonical works"
2012-1113-international-journal,International Journal of Scottish Theatre and Screen,False,"Scottish film, Scottish television, actors, directors, writers, producers, nationhood, Scottish history, tartanry, language use, BBC Alba"
2012-1107-call-for,Feminist Studies,True,"food, water, feminist political economy, environmental justice, transnational cultural studies, eating and identity, food security, water scarcity, fair trade, food and biotechnology"
2012-1104-call-for,African musicology Online Journal,False,"African musicological issues, Analysis of works by African 'Art' composers, Analysis of Traditional musical forms, Analysis of Popular Musical forms, History of African Music"
2012-1103-journal-of,Journal of Interactive Technology and Pedagogy,False,"interactive technology, teaching, learning, research, pedagogy"
2012-1098-cfp-international,International Journal of Experimental Algorithms,False,"Algorithm Engineering, Algorithmic Code, Algorithmic Engineering, Algorithmic Network Analysis, Analysis of Algorithms, Approximation Techniques, Cache Oblivious algorithm, Combinatorial Optimization, Combinatorial Structures and Graphs, Computational Biology, Computational Geometry, Computational Learning Theory, Computational Optimization, Data Structures, Distributed and Parallel Algorithms, Dynamic Graph Algorithms, Experimental Techniques and Statistics, Graph Manipulation, Graphics, Heuristics, Mathematical Programming For Algorithms, Metaheuristic Methodologies, Network Design, Parallel Processing, Randomized Techniques in Algorithms, Routing and Scheduling, Searching and Sorting, Topological Accuracy, Visualization Code, VLSI Design"
2012-1096-cfp-international,International Journal of Data Engineering,False,"Annotation and Data Curation, Approximation and Uncertainty in Databases and Pro, Autonomic Databases, Data Engineering, Data Engineering Algorithms, Data Engineering for Ubiquitous Mobile Distributed, Data Engineering Models, Data Integration, Data Mining and Knowledge Discovery, Data Ontologies, Data Privacy and Security, Data Query Optimization in Databases, Data Streams and Sensor Networks, Data Warehousing, Database Tuning, Database User Interfaces and Information Visualiza, Knowledge Technologies, Metadata Management and Semantic Interoperability, OLAP and Data Grids, Personalized Databases, Query Processing in Databases, Scientific Biomedical and Other Advanced Database, Semantic Web, Social Information Management, Spatial Temporal and Multimedia Data Engineering, Web Data Engineering and Management"
2012-1095-call-for,Literature/Film Quarterly,False,"Adaptation, Film, Literature"
2012-1094-cfp-international,International Journal of Computational Linguistics,False,"Computational Linguistics, Computational Models, Computational Theories, Corpus Linguistics, Formal Linguistics-Theoretic and Grammar Induction, Information Retrieval and Extraction, Language Generation, Language Learning, Linguistics Modeling Techniques, Linguistics Theories, Machine Translation, Models of Language Change and its Effect on Lingui, Models that Address the Acquisition of Word-order, Models that Combine Linguistics Parsing, Models that Employ Statistical/probabilistic Gramm, Models that Employ Techniques from machine learnin, Natural Language Processing, Quantitative Linguistics, Speech Analysis/Synthesis, Speech Recognition/Understanding, Spoken Dialog Systems, Web Information Extraction/Mining"
2012-1071-critical-insights,Critical Insights,False,"Zora Neale Hurston, Hurston's publications, interpretations"
